time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
15.582,15.582,-0.46577417850494385,-0.12724346885026455,0.23736942539262249,0.26269582171434397,e
15.583,15.583,-0.4482799768447876,-0.2090636851600248,0.2327356611822055,0.2574595200782155,e
15.584,15.584,-1.1490767002105713,0.060798642986655375,0.20923378740493298,0.24373462559133177,e
15.585,15.585,-1.315860629081726,0.5949115860801246,0.21126540310630113,0.2422352944871018,e
15.586,15.586,-1.7039144039154053,0.18813204953986387,0.21533537198855673,0.2458416414929223,e
15.587,15.587,-1.0240156650543213,-0.1461524624583889,0.22245247423714498,0.2517899285737747,e
15.588,15.588,-0.6572206020355225,-0.07124483300400396,0.22220214875917058,0.255205131456525,e
15.589,15.589,-0.3090027868747711,0.17937811160143247,0.2219034557520926,0.2592216351192309,e
15.59,15.59,-0.14522145688533783,0.28447382658437476,0.21884189867322948,0.2582255561083266,e
15.591,15.591,-0.14705105125904083,0.3374180773321959,0.22058043307422323,0.25868852659868424,e
15.592,15.592,-0.7198639512062073,0.052108965516917814,0.2171524211280098,0.25940233449765027,e
15.593,15.593,-0.7590291500091553,-0.14079541163465592,0.2264210653258858,0.2561101591515057,e
15.594,15.594,-0.44828277826309204,0.2664493208850023,0.23949328794472982,0.271524518598875,e
15.595,15.595,-1.3158507347106934,0.22695208053712318,0.24112880835118566,0.2790768493062658,e
15.596,15.596,-1.7050108909606934,0.1651631834795293,0.23065704798699332,0.27308315364446617,e
15.597,15.597,-1.1738799810409546,-0.059088444632775856,0.22485201230985985,0.2684387938292721,e
15.598,15.598,-0.4769306182861328,-0.03867745599033331,0.2245128894056808,0.25848333944615876,e
15.599,15.599,-0.9583502411842346,-0.02618124980142554,0.2277086873183877,0.2579766837499549,e
15.6,15.6,-1.568908452987671,0.10885390568143721,0.22776553580708425,0.26132249208146247,e
15.601,15.601,-0.5962475538253784,0.2733477571341075,0.23223257271770487,0.2577642126291337,e
15.602,15.602,-0.2865450978279114,0.03011428104717293,0.23527799400022426,0.26075840771365166,e
15.603,15.603,-0.16093124449253082,0.02748332857825264,0.22956916061516267,0.25625817743573065,e
15.604,15.604,0.4432664215564728,0.27957321585543227,0.21029359072597892,0.2395678829026234,e
15.605,15.605,0.5501436591148376,0.06829618865407767,0.20944131665340743,0.2365779610366766,e
15.606,15.606,0.6569770574569702,0.3020326754624477,0.21286428931973303,0.24368771170842712,e
15.607,15.607,0.6346771717071533,0.19603486499264722,0.22076384745561206,0.25432203776581924,e
15.608,15.608,1.127793312072754,0.18254264849207674,0.22199323044654384,0.25897516344656135,e
15.609,15.609,0.9396105408668518,0.282099007288631,0.22326735002998246,0.2569090170409094,e
15.61,15.61,-0.13242334127426147,-0.039926079137485394,0.22280488838812307,0.255299081236048,e
15.611,15.611,-0.8732932806015015,-0.13453108725060145,0.22213643138507244,0.25575936173317015,e
15.612,15.612,0.09793508052825928,0.23272034815092002,0.21817864240566825,0.25468882551463334,e
15.613,15.613,0.866614580154419,0.39063868730826107,0.22218836454378077,0.260180441171006,e
15.614,15.614,-0.2610359787940979,-0.029754997778716343,0.23703127807323227,0.2696802659205334,e
15.615,15.615,-0.8917966485023499,-0.11309559557041103,0.23999473193461174,0.27990410254549797,e
15.616,15.616,-0.43658527731895447,-0.012063555160179146,0.231795371584424,0.2727971424181182,e
15.617,15.617,0.1658521443605423,0.2687426215589475,0.22931856167068543,0.2726298447588081,e
15.618,15.618,-0.39162060618400574,0.3487532763662139,0.22331436335802238,0.2684654769928936,e
15.619,15.619,-1.8514398336410522,-0.025324090551203094,0.22736574433593076,0.25847971356086336,e
15.62,15.62,-1.5254250764846802,0.0210987612499887,0.2282682299642478,0.2592610580607395,e
15.621,15.621,-0.7208523750305176,0.2799236881592918,0.23197379275030564,0.2605306217596358,e
15.622,15.622,-0.5792823433876038,0.18783177961402658,0.2324430321027925,0.2617483427455525,e
15.623,15.623,-0.29049158096313477,-0.08719772888604709,0.22660144194593668,0.2628480510391486,e
15.624,15.624,0.07183054089546204,-0.15338874059534688,0.20899896224417014,0.24443999519551263,e
15.625,15.625,-0.22865061461925507,0.37086933240673114,0.20858469362976706,0.24614817190978217,e
15.626,15.626,-0.8056531548500061,0.35047134240917377,0.2155331165874007,0.2446369015819904,e
15.627,15.627,-0.03867068886756897,0.3553249241310976,0.21851223584211169,0.2564676502292238,e
15.628,15.628,0.047059692442417145,0.1469125263550121,0.2222139728786393,0.2620650406620776,e
15.629,15.629,-0.5116381645202637,0.0892989782078629,0.22101176474497877,0.2587728452389667,e
15.63,15.63,-0.849728524684906,-0.15170954125841893,0.21957902309433533,0.25693418932243256,e
15.631,15.631,0.1744932383298874,-0.04217394282112927,0.21987341223300574,0.2568180363318298,e
15.632,15.632,1.2355146408081055,0.22661194678708305,0.21753190890776003,0.2508803051532136,e
15.633,15.633,1.2285645008087158,0.3419243752736947,0.219335230274027,0.26022923955226246,e
15.634,15.634,0.429711252450943,-0.16528056942003053,0.23749341169025004,0.2671762129066411,e
15.635,15.635,0.10948300361633301,-0.2329565525245158,0.23918788694846907,0.2759614213940172,e
15.636,15.636,-0.22931413352489471,0.0400471302773365,0.23248763256703492,0.274053864186496,e
15.637,15.637,-0.4026009440422058,0.12055949169391075,0.22964821214953668,0.26881607358773457,e
15.638,15.638,-0.39184701442718506,-0.07409649697335269,0.2254628183724489,0.2680023021156614,e
15.639,15.639,-0.5652914643287659,0.08777043196768695,0.22800043120267496,0.25862737009219966,e
15.64,15.64,-1.0703884363174438,-0.1513504520950515,0.22960116960089214,0.25738956626941756,e
15.641,15.641,0.39423316717147827,0.12797497812662068,0.23074827147995464,0.2586492095449067,e
15.642,15.642,3.58923602104187,-0.0013878034466281467,0.23145144968457024,0.2604315511170362,e
15.643,15.643,7.465072154998779,0.24568619267371786,0.22682076406187485,0.2550566125235177,e
15.644,15.644,10.696257591247559,0.34526448745193605,0.20972769862189633,0.24701195807234105,e
15.645,15.645,13.540560722351074,0.3069432830787663,0.20584433080430017,0.23408712668627046,e
15.646,15.646,16.329286575317383,0.31994202304771263,0.21615981705212844,0.2455044555061449,e
15.647,15.647,19.043981552124023,0.26428458178814945,0.21912730733807564,0.24738152397718532,e
15.648,15.648,20.98507308959961,0.11104806635730423,0.226396431104277,0.2573173607016069,e
15.649,15.649,22.07891082763672,0.15137406807988368,0.22542533564481648,0.2588235341377971,e
15.65,15.65,21.865062713623047,0.053471984266361405,0.22655346417957228,0.2546338314787058,e
15.651,15.651,21.706026077270508,0.051419695143255666,0.21720539234545894,0.2544438997077637,e
15.652,15.652,22.02545166015625,0.10516493360229982,0.21784969311567995,0.25551107700792475,e
15.653,15.653,22.399904251098633,0.10658512895606416,0.2194524844492431,0.25351910718656223,e
15.654,15.654,22.682161331176758,-0.02911156691396636,0.237743622945167,0.27681590292196767,e
15.655,15.655,24.19774055480957,0.18588434156386605,0.24090318722190682,0.2740296536279581,e
15.656,15.656,26.61530876159668,0.26324063043006013,0.2358739932721463,0.2744659559876836,e
15.657,15.657,30.432178497314453,0.2951203671073661,0.22817270777062326,0.2640112831359587,e
15.658,15.658,34.341026306152344,0.12840695576918829,0.22778668042947484,0.2604840811413644,e
15.659,15.659,39.722755432128906,0.4714910163069216,0.2275440446551745,0.2608890637917632,e
15.66,15.66,45.140968322753906,0.4816328923537869,0.2325219107195478,0.25646243615584896,e
15.661,15.661,49.730255126953125,0.4014679235758156,0.23273498066623569,0.25556704291403465,e
15.662,15.662,53.61961364746094,0.21186378588296095,0.2352121200639353,0.259740968858665,e
15.663,15.663,54.507511138916016,-0.16830345641666894,0.225614068145265,0.25287862172611275,e
15.664,15.664,53.553810119628906,-0.32254772922337505,0.21396302240727694,0.2426909644855307,e
15.665,15.665,52.029083251953125,-0.1272357895121232,0.2069797628677601,0.23459610920224724,e
15.666,15.666,49.32560348510742,-0.203688226622558,0.21632067825087709,0.2422740290279242,e
15.667,15.667,46.769161224365234,0.049599413136716994,0.22040131248929146,0.24779482456445656,e
15.668,15.668,43.38398361206055,-0.008131285642258686,0.22442874777301808,0.2545764975037203,e
15.669,15.669,40.0538330078125,-0.06811573140592016,0.22466758804324366,0.2569947586750544,e
15.67,15.67,37.93872833251953,0.09921856665494275,0.22431633556314148,0.2562386669257058,e
15.671,15.671,35.639278411865234,0.03862646429417941,0.21989638288197527,0.2531754926641842,e
15.672,15.672,34.18666076660156,0.2666927182797276,0.2155710526542804,0.25491846960782505,e
15.673,15.673,32.84444808959961,0.33024327592429353,0.21943972709918685,0.2564094518649028,e
15.674,15.674,32.29378890991211,0.4078702910649651,0.23982151454217732,0.27537692648247536,e
15.675,15.675,32.81094741821289,0.723272134032701,0.2406189793939304,0.27607323618646185,e
15.676,15.676,34.046043395996094,1.0456779319290286,0.23607672073017705,0.2700559515612426,e
15.677,15.677,35.66762924194336,1.1352148468796044,0.22854841563042846,0.263068906902515,e
15.678,15.678,38.007266998291016,1.3310520447753196,0.2277846219743905,0.25846056685307855,e
15.679,15.679,40.29146194458008,1.3639094283861266,0.22689115111392916,0.25594001204631417,e
15.68,15.68,43.3120231628418,1.1870761039725812,0.22708095273005274,0.2586444443499463,e
15.681,15.681,46.14829635620117,0.9032989557958095,0.2281612179392671,0.25759164082735014,e
15.682,15.682,48.763389587402344,0.6195218076185339,0.2338831757971396,0.2605931823869466,e
15.683,15.683,51.08372116088867,0.33574465944176235,0.2235767062905897,0.25673202192152755,e
15.684,15.684,52.94355773925781,0.05196751126499066,0.21406577291484796,0.24389323036563312,sf
15.685,15.685,53.64314270019531,0.8530178017608653,0.2107822378492732,0.23977827864565554,f
15.686,15.686,54.47142028808594,0.6041297903817429,0.21846099919012354,0.24451034625103546,f
15.687,15.687,54.39728927612305,0.35524177900262044,0.22234509461716745,0.2510356329827846,f
15.688,15.688,53.58646774291992,0.10635376762305593,0.22620796135360485,0.2579829707852684,f
15.689,15.689,52.40718460083008,-0.00885590192355689,0.22408764745133808,0.2565419857604605,f
15.69,15.69,51.31977081298828,-0.02460337396522276,0.22368398193067482,0.2542878641103395,f
15.691,15.691,49.679752349853516,-0.05703484919320934,0.21598658905270335,0.2534386064605139,f
15.692,15.692,48.48147964477539,0.011628107981789385,0.21376625947644975,0.254160052952032,f
15.693,15.693,47.669761657714844,0.08760476937710242,0.22013830977197488,0.25861323320671864,f
15.694,15.694,46.581695556640625,-0.19490067477453885,0.24036102871613924,0.2705581570624974,f
15.695,15.695,46.469295501708984,-0.10824032106303183,0.2427360815134147,0.27905839256852605,f
15.696,15.696,46.66969299316406,0.0728106648816477,0.23455728376058516,0.26574635696394666,f
15.697,15.697,47.0725212097168,0.2810863509635974,0.22905064984061138,0.25743119850347446,f
15.698,15.698,47.27263259887695,0.2993918804614327,0.2269290102801888,0.25300561859790904,f
15.699,15.699,47.58309555053711,0.17956972636303978,0.22596836977707133,0.25090940875378415,f
15.7,15.7,47.930110931396484,0.05310842522781692,0.23030380757909066,0.2528970644524341,f
15.701,15.701,48.58993148803711,0.24081845843297672,0.23263647404220758,0.2571050234385318,f
15.702,15.702,48.95500564575195,0.5675517944758197,0.23902738036945753,0.253535305414976,f
15.703,15.703,48.85961151123047,0.38279156443812223,0.22886175576115955,0.25342795009825225,f
15.704,15.704,48.74555206298828,0.1734190721652399,0.2135012560279404,0.23476735485781763,f
15.705,15.705,48.962608337402344,0.14677641641913447,0.20951521353332264,0.2312204742287609,f
15.706,15.706,49.08742904663086,0.21478884811153315,0.2144846436563466,0.2396876788568022,f
15.707,15.707,48.788551330566406,0.2548420524001591,0.21878075488156346,0.24010577012211748,f
15.708,15.708,48.37894821166992,0.4840648966992803,0.22287850364473985,0.2514175352879635,f
15.709,15.709,47.287845611572266,0.5351585349532278,0.2195898934946556,0.2496773826082085,f
15.71,15.71,44.778751373291016,-0.28009758042930366,0.22174397939920698,0.2518929688821974,f
15.711,15.711,44.25807571411133,0.307171351548414,0.21714292931528548,0.25256455418079266,f
15.712,15.712,42.87165832519531,-0.07576711927711292,0.21932294902564656,0.24846852275659903,f
15.713,15.713,43.547218322753906,0.6602282168867335,0.22216513899396992,0.25163594113593746,f
15.714,15.714,43.46756362915039,0.5723905261553152,0.24055673152663015,0.2687101312839693,f
15.715,15.715,42.964263916015625,0.6901134708265759,0.23734882767112717,0.2696658160645224,f
15.716,15.716,41.65059280395508,0.41045823029936873,0.2334747629547498,0.270820888743015,f
15.717,15.717,40.48396682739258,0.5886453730288776,0.2268820610195077,0.2608275040332487,f
15.718,15.718,39.5379524230957,0.4928229892419505,0.2260088469360357,0.2549397620376391,f
15.719,15.719,39.05192184448242,0.3933702265931408,0.22181953105126598,0.25302552076550205,f
15.72,15.72,37.5345573425293,-0.009727102214160196,0.2284811327214585,0.2539082026582027,f
15.721,15.721,36.10900115966797,-0.03751035947550795,0.22961095013657296,0.25228704236746735,f
15.722,15.722,34.75688171386719,-0.21453919113130462,0.2357092453910391,0.2542524862264644,f
15.723,15.723,34.41704177856445,-0.3424648958716172,0.2264279820030905,0.24841783467093095,f
15.724,15.724,35.494693756103516,0.07378271841313266,0.20653860435538723,0.24066714244862264,f
15.725,15.725,35.50416946411133,-0.1257629326884869,0.2036270259653635,0.23092934857252104,f
15.726,15.726,34.90578842163086,-0.050437721503266995,0.21040335765739793,0.23665641896532616,f
15.727,15.727,34.27016830444336,-0.2772736396503743,0.21887086075731874,0.24040876744858006,f
15.728,15.728,34.92300796508789,-0.3012289025615697,0.2186799078106636,0.2472144361620131,f
15.729,15.729,35.29935836791992,-0.0816594682876074,0.22120841906731187,0.2557031391561245,f
15.73,15.73,34.64434814453125,-0.35697199348218595,0.21949988458242292,0.2515509135290091,f
15.731,15.731,33.749759674072266,-0.024951860355261122,0.21869049489928552,0.24815424763790722,f
15.732,15.732,33.16759490966797,-0.18802701696948956,0.2164930400739557,0.25054489293725385,f
15.733,15.733,33.67129135131836,-0.06645678358300162,0.22293651114264143,0.24500180965285984,f
15.734,15.734,33.76974868774414,-0.14751206442130768,0.23598601377059042,0.2649674503852849,f
15.735,15.735,33.14982223510742,-0.4242539349328728,0.24046998548039386,0.2693005945359073,f
15.736,15.736,32.89757537841797,-0.3129930505742085,0.2337156686204212,0.26737737899729697,f
15.737,15.737,32.957881927490234,-0.18880275403925575,0.2323724250140443,0.26007748087701854,f
15.738,15.738,32.77848815917969,-0.12930785803566053,0.22734835036869738,0.25220840517675575,f
15.739,15.739,32.00950622558594,-0.23662269124851493,0.22566260165460678,0.2505263851570053,f
15.74,15.74,32.58433151245117,-0.14325087628419547,0.2309806987676343,0.2477752139526627,f
15.741,15.741,32.47751998901367,-0.5949047495949743,0.23334428693863501,0.25076087060331187,f
15.742,15.742,32.388397216796875,-0.5002710097264775,0.2282886861802881,0.24986479030984604,f
15.743,15.743,33.4770622253418,-0.19504389526077853,0.22403978694887344,0.2486469924789098,f
15.744,15.744,33.7922248840332,-0.06170148209774845,0.20575068355585024,0.22651131153029327,f
15.745,15.745,33.057411193847656,-0.2884065512343253,0.20696182689233655,0.22920178175945452,f
15.746,15.746,32.690303802490234,-0.6355391763969159,0.2131996457669096,0.2353535058194154,f
15.747,15.747,33.445980072021484,-0.1374979682319461,0.22119875089079513,0.24458704712072737,f
15.748,15.748,33.6854248046875,0.11364720422441826,0.22424939887364576,0.24828370046119178,f
15.749,15.749,33.44566345214844,-0.16556852799083388,0.22540954985938869,0.2506718565023686,f
15.75,15.75,33.18687438964844,-0.42822155088402025,0.22221416453888693,0.24665659712442675,f
15.751,15.751,33.443111419677734,0.015770153088000834,0.21884498418363335,0.24638021908372024,f
15.752,15.752,32.81517028808594,-0.015332874350680942,0.21340666395579683,0.2435282532848918,f
15.753,15.753,32.610137939453125,-0.1124520471703696,0.22149907399880756,0.25172811633540715,f
15.754,15.754,32.956844329833984,0.06663179795319786,0.23898188363215428,0.2626471199736109,f
15.755,15.755,33.560630798339844,0.13414105425374756,0.23896791560208258,0.26744469215174743,f
15.756,15.756,33.979713439941406,0.5594718784324588,0.23568455447370315,0.2665065586571492,f
15.757,15.757,33.974788665771484,0.544913769068015,0.22867979667056512,0.2546586125230936,f
15.758,15.758,34.07975769042969,0.6017298103127757,0.22537686305140361,0.24948349997523733,f
15.759,15.759,34.699668884277344,0.6674210771109165,0.22287768229242128,0.24264482677501856,f
15.76,15.76,35.02426528930664,0.5508675707233702,0.22566079652838703,0.24520182164023469,f
15.761,15.761,35.25625991821289,0.5294729705501042,0.2265437246538072,0.25018718664044726,f
15.762,15.762,35.10081481933594,0.6010421192703436,0.23264998444058438,0.2483452141360889,f
15.763,15.763,36.06766891479492,1.0842182323234208,0.22555439989357082,0.2494544991643451,f
15.764,15.764,36.79475784301758,0.597733914522518,0.21024992103625373,0.23185324627635776,f
15.765,15.765,36.87666702270508,0.5812853930145326,0.20947854818396747,0.22957116639460423,f
15.766,15.766,37.694339752197266,0.5427197113033265,0.21805536446542587,0.23482760625034957,f
15.767,15.767,38.27179718017578,0.6795753547383113,0.22263062408251225,0.24272175657581851,f
15.768,15.768,38.26012420654297,0.5772955197075574,0.2256999570056767,0.2473856231992869,f
15.769,15.769,35.872947692871094,0.49696243620925923,0.2235675806053712,0.24345370453984808,f
15.77,15.77,32.62016677856445,0.5798969436524289,0.21984709186558976,0.2468621172012636,f
15.771,15.771,29.18250274658203,0.31917884424608794,0.21664533683882775,0.2460319267754991,f
15.772,15.772,25.965190887451172,-0.05075498371075967,0.21589700892029584,0.24285174854854852,f
15.773,15.773,24.147075653076172,0.027840103225777218,0.22229850089734735,0.2492645570793601,f
15.774,15.774,22.513084411621094,0.13202551346039806,0.2400632990677999,0.26314716764866247,f
15.775,15.775,20.87894058227539,-0.052344596079226445,0.24244180116347458,0.26559567886876473,f
15.776,15.776,19.980823516845703,0.05825876828362411,0.24021790342114552,0.2647909818922881,f
15.777,15.777,19.671266555786133,0.11884526393955758,0.23300299876979708,0.2543571659589993,f
15.778,15.778,19.80311393737793,0.16874131082389449,0.22758469933581346,0.2551841293387699,f
15.779,15.779,19.16165542602539,-0.08531142335375254,0.22786005356184733,0.24954146467537672,f
15.78,15.78,18.70414161682129,0.19614680660320855,0.22985837845905108,0.24970787956517487,f
15.781,15.781,17.657100677490234,0.6301374128069008,0.2329583227536015,0.24942567665254536,f
15.782,15.782,14.123344421386719,0.45246374698276726,0.2364031378356838,0.24955737308630196,f
15.783,15.783,11.69420337677002,0.1829376697512461,0.2329869979054055,0.24692845985997428,f
15.784,15.784,11.566325187683105,0.5593733733752091,0.2149964039573687,0.23270407528347223,f
15.785,15.785,10.149493217468262,1.4531014653161831,0.21536604818586969,0.22634794018528093,f
15.786,15.786,4.589121341705322,1.2963782057703963,0.21899037841810867,0.232750304584684,f
15.787,15.787,-0.05093454569578171,1.17520488602361,0.22443310607651723,0.23547686253077338,f
15.788,15.788,-2.831758499145508,1.0828796294713474,0.22701174703856192,0.24777234397548636,f
15.789,15.789,-5.226377010345459,0.8228851674468963,0.22822053047734556,0.24281444395036814,f
15.79,15.79,-6.037674427032471,0.8778090138559236,0.2269961160419408,0.24570911386893587,f
15.791,15.791,-7.070289611816406,0.9971405464913677,0.221690995434608,0.24711617549844667,f
15.792,15.792,-7.1456379890441895,0.9400809152837392,0.223410881559314,0.2400728243415005,f
15.793,15.793,-6.595339775085449,0.75322719838223,0.2303025749685152,0.2490959419063649,f
15.794,15.794,-6.026544094085693,0.5786922370877099,0.24884864482140193,0.2601223984156767,f
15.795,15.795,-3.6167545318603516,0.4475491093385144,0.24917321999600128,0.2626801875326361,f
15.796,15.796,-2.2932517528533936,0.46351727022248923,0.24369848750143455,0.2653555133328694,f
15.797,15.797,-0.8046830296516418,0.015350431331820763,0.23630479401868915,0.25285924761806894,f
15.798,15.798,1.8434016704559326,0.27451482634056434,0.23169547769122698,0.25106921710665947,f
15.799,15.799,3.8645777702331543,0.36062555331445106,0.23081411486370146,0.24992676536455627,f
15.8,15.8,6.493566036224365,0.28547563383175156,0.23732366547917777,0.24814592760561127,f
15.801,15.801,7.078526020050049,0.36479344132231395,0.2395222899578179,0.2502923399088667,f
15.802,15.802,7.497425556182861,0.41161300436452225,0.24544069595174184,0.25033992557970375,f
15.803,15.803,7.860352993011475,0.2867673825636685,0.2370937312476144,0.24240384889959762,f
15.804,15.804,8.056883811950684,0.4927947097353973,0.2171879480299811,0.2304777908209545,f
15.805,15.805,8.069209098815918,0.8091724995405866,0.21331722658828942,0.22585744965231647,f
15.806,15.806,6.221571445465088,0.5651625484000796,0.21994981065682714,0.2326547680343908,f
15.807,15.807,5.091791152954102,0.6701578883200818,0.2268048474063825,0.23756162863465918,f
15.808,15.808,3.077481269836426,0.5202158151597529,0.23185539695758242,0.24535359490784017,f
15.809,15.809,1.670620083808899,0.2792333785861768,0.23162780470039737,0.2545122801241838,f
15.81,15.81,-1.4860681295394897,0.08129078673213952,0.22964814369026593,0.2452056927609595,f
15.811,15.811,-2.0466558933258057,0.373411596690009,0.23064196989740038,0.24588003437862552,f
15.812,15.812,-1.9263627529144287,0.5017739989332635,0.22562392485645508,0.2424688568107253,f
15.813,15.813,-2.818849802017212,0.3527223656620425,0.2333260172668057,0.24749872349885021,f
15.814,15.814,-2.993696451187134,0.1759886203124674,0.24863319982489396,0.2627069751041748,f
15.815,15.815,-3.3159615993499756,-0.10905074361533339,0.2484728937799284,0.2589757393060083,f
15.816,15.816,-2.3314218521118164,-0.020829162128298894,0.24328569233265535,0.26234081848914337,f
15.817,15.817,-1.328728437423706,0.08478894187177693,0.23627334102201364,0.25813384709836384,f
15.818,15.818,-1.2837910652160645,-0.22221881373740202,0.23512843252023566,0.25045312816911636,f
15.819,15.819,-0.981464684009552,-0.28027919186135153,0.23409866215382505,0.2530942564137082,f
15.82,15.82,-1.194891333580017,-0.22641321693446964,0.2402106664695319,0.25188557278831686,f
15.821,15.821,-1.058788776397705,-0.11076285901961032,0.2423455502321561,0.24930032650575001,f
15.822,15.822,-1.033342957496643,-0.01572767813848594,0.2456661293409049,0.2547947575505109,f
15.823,15.823,-1.2478969097137451,0.05365717968574361,0.23786359771449872,0.25090183950688927,f
15.824,15.824,-1.2600725889205933,-0.15137334432177102,0.21804271338173709,0.23266816440598528,f
15.825,15.825,-2.1014885902404785,0.06640037680348652,0.21450448193180416,0.23655396492678923,f
15.826,15.826,-1.9854166507720947,0.03198798083638228,0.22308034156073528,0.23403772351581156,f
15.827,15.827,-2.937800884246826,-0.13424765320406704,0.22922499305744332,0.24843996240187466,f
15.828,15.828,-2.491010904312134,0.15620628909465004,0.23517646729349,0.25076373364019616,f
15.829,15.829,-3.2601425647735596,-0.1349671940309937,0.2352552188898715,0.2518189795190764,f
15.83,15.83,-3.8451457023620605,-0.189154838152166,0.23247067457863368,0.24968577639919348,f
15.831,15.831,-4.006872177124023,-0.018146057994111283,0.22871046403432513,0.2474638904772052,f
15.832,15.832,-4.850213527679443,-0.1416146664678255,0.22236737764272077,0.25078189999917216,f
15.833,15.833,-5.399504661560059,-0.1341451839196506,0.227766814763181,0.24893345371543793,f
15.834,15.834,-5.286393165588379,-0.312852961786138,0.24525618042695949,0.26858004386407386,f
15.835,15.835,-5.1733503341674805,-0.29746378365939197,0.24787272691449913,0.2733613889809506,f
15.836,15.836,-5.484462261199951,-0.26996571126222624,0.24250839434930654,0.2632647701837143,f
15.837,15.837,-5.721655368804932,-0.0993593356425528,0.2382922334053329,0.2595201320336794,f
15.838,15.838,-6.493399620056152,-0.1482632751822799,0.23520458049290363,0.2528753220535853,f
15.839,15.839,-6.7127180099487305,0.1567188876829829,0.23563141710936578,0.2529164765980676,f
15.84,15.84,-6.730217456817627,0.09803275728403031,0.2378748597632731,0.25251605518889075,f
15.841,15.841,-6.563727378845215,0.21141349562340578,0.23932950837867972,0.25025004159374914,f
15.842,15.842,-6.15833854675293,0.4523077107280584,0.24069144128930872,0.25321080929064377,f
15.843,15.843,-6.195013523101807,0.24159207617642708,0.23249847602547738,0.2528928593304327,f
15.844,15.844,-6.711090564727783,0.15579528080688146,0.21877337163873678,0.2338291337509158,f
15.845,15.845,-6.104171276092529,0.19335374188924337,0.2171318544505648,0.23742548180581463,f
15.846,15.846,-6.19700813293457,-0.1961518620479768,0.2220065680040195,0.23307880985385238,f
15.847,15.847,-6.124335289001465,-0.5532513122090358,0.2271108738363624,0.24568831566522703,f
15.848,15.848,-5.793909072875977,-0.3963593693906861,0.23180299931270712,0.24737089949650173,f
15.849,15.849,-5.868963241577148,-0.49598304718073877,0.23419362752737627,0.25270984344920416,f
15.85,15.85,-5.097576141357422,-0.722106188818,0.22873269872615712,0.2539311874752961,f
15.851,15.851,-4.050646781921387,-0.5036852528666859,0.22390531270812009,0.24767389195109493,f
15.852,15.852,-2.340864896774292,-0.11915741199230435,0.21750914167796864,0.24885783354835378,f
15.853,15.853,-2.3436458110809326,0.008867498116181871,0.22497537833567677,0.2520863896779112,f
15.854,15.854,-2.0337905883789062,0.11876251853700856,0.24390736565232993,0.2698593395135776,f
15.855,15.855,-1.9085465669631958,0.08715989125277768,0.24952461274160032,0.26937436871906834,f
15.856,15.856,-1.5254446268081665,-0.19474558946892453,0.24855998127515883,0.2662447133054531,f
15.857,15.857,-1.5845561027526855,-0.3246591155798842,0.24461300005487202,0.25583625312371794,f
15.858,15.858,-1.699290156364441,-0.2668772905178085,0.24274584027427343,0.25126332403087176,f
15.859,15.859,-1.5384058952331543,0.09954888856520581,0.23708749961447945,0.2537536690784762,f
15.86,15.86,-2.1693921089172363,0.0034041718228486335,0.23758888742805923,0.25428725694349186,f
15.861,15.861,-2.285291910171509,-0.09269885950514359,0.2374711246996188,0.2532753255235123,f
15.862,15.862,-3.451042652130127,-0.23216209270241123,0.24020308801738716,0.2549745353762716,f
15.863,15.863,-3.5118963718414307,-0.1764124689100168,0.23395851257379785,0.2532407750004512,f
15.864,15.864,-3.978421211242676,-0.2612543229943616,0.21743750605357018,0.234491614214885,f
15.865,15.865,-3.7269136905670166,-0.34184608095529917,0.2162517776290631,0.2409835783996176,f
15.866,15.866,-3.107619047164917,-0.26574865251387847,0.2245350062299106,0.23851508831527135,f
15.867,15.867,-2.3595187664031982,-0.4671982530297992,0.2312762136432684,0.24869059656357925,f
15.868,15.868,-1.188495397567749,-0.0616792672860563,0.2324529941366783,0.2542266660333629,f
15.869,15.869,0.056202247738838196,0.018709723431209812,0.23201524143245272,0.25970802178685803,f
15.87,15.87,0.4532006084918976,0.08609962851727465,0.22498118573563608,0.2542538954379522,f
15.871,15.871,0.6846941113471985,-0.13285282254100253,0.22071724143330423,0.2505951965317352,f
15.872,15.872,0.8419580459594727,0.06870604456850238,0.21947947829452938,0.2511383239953135,f
15.873,15.873,0.8519434928894043,0.10990399678345188,0.22616747502814857,0.2586137273102537,f
15.874,15.874,1.1743627786636353,-0.011585460507841955,0.24679371146322326,0.2757128295952055,f
15.875,15.875,1.717376470565796,0.14607955944993728,0.2490061229390659,0.27371077631268376,f
15.876,15.876,1.928671956062317,0.24519667405616338,0.24027185133135676,0.2748912217444861,f
15.877,15.877,1.348012924194336,0.17190349208321487,0.2364239299257786,0.2599274944740771,f
15.878,15.878,1.3197895288467407,0.20041975196654777,0.23415686412974285,0.26240815674490203,f
15.879,15.879,0.5913791656494141,0.09979009551496078,0.22994356415660044,0.25803576853481514,f
15.88,15.88,1.0411635637283325,0.09462131137493043,0.2342867160009969,0.25828599381368866,f
15.881,15.881,1.0483288764953613,-0.24582618060254308,0.2374961254518696,0.2560832459263236,f
15.882,15.882,1.147717833518982,-0.02415778989575195,0.24357156918077144,0.25604056462697095,f
15.883,15.883,1.5965852737426758,0.2223268274024662,0.23494978530820881,0.2537904819567229,f
15.884,15.884,1.8796685934066772,0.1343973708933862,0.21902074280094638,0.24117977186978323,f
